leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,UICcdRqrDuyeDavOQ5c9RRstEb14OfDpEwOuOBF_UgHlwk0,RISE Zecas,1177,325,297,True,False,False,False,FCQtaK3HJz6ME-2zzfeJFsoY7TJbC5HHzNhlMGC5wpFBovZexl2zsqZ6hI41PuzKOvUioqYXTdsvgg
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,NDUhG0BRq21xearO42SW-fjGavL9T09Bxo2zmzjpq8XtGcheYHqDlvi6jQ,AITHUSA APENAS,1174,265,231,False,False,True,False,dF3zTeCGIBfxQnafVQDDUrEZmZEuXWFC7fiMxGUelvNX1LT2AZF6PbETyNT5EBeb79UxhRj3n5rE1w
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,mPPaFIb2hs_DLBVE4aNtCrGAaMR0lUto3ClmVKUii2_NB6s,Zezas,1174,236,208,False,False,False,False,lD0s0NXwqncNC3x24_JiOKumKPSQoJ9vFSyFt8rnHX6E7ew3Yku59YlRR7vHVwx_IiqXDUOXrg_s4w
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,bWBZkjWkFZULn9GaWqKn88H696YfVRj9jlmwXNRieSdmaFU,Truthfully,1174,158,119,False,False,False,False,sxMqzwnvgEC5kkf6AfPKvfFMkY1bWZYBMvMaw8napb0K6NepDdWowi0GNCsC6E6A6QFT1Zzpo-Vlyg
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,kZdYcmRYlz6xtGmti-4RI4tIpEn_E9qJY0FD7AfFHI3t,RISE Wosz,1173,211,179,True,False,False,False,Ic2Ck2Sqw22i9GuiSEr3Feo8wz9IQwuC8Yb0nMzrXZl8D2Wzq38_oux8-56y2QCXBaW92VSGSW2wZg
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,RZTfg4CD6gyo1Ji1-JcFYFcAa1Dizjfgxrj8TlB8PIx5yNKc--4lwEGrJw,tá de régua fdp,1168,84,53,False,False,False,True,P-stZEnaWwJifmdeMItfMYPtgsyCCN-m9jA0zc_889ohajjBTXH5LbEmCCwMyifM1xKVgMNAeCrQXA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,R5J8800Mzwfey4yA506gfC6EedDgnUfGFccdrx7M8q8Edw,FX Jojinho,1161,107,72,False,False,False,False,Lwxg_51k72GgCRBkQpsSYKsJhFgJ6Tn6jImW7YHAGItlg5bxe7RD955TTRgvOegjg--ZO5PUE6FCiQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,IrRG8h6rxClpiMBadgja7zTvYmPJ_IryYvkwkhghoTfTrw,Nero The Fik,1158,330,299,False,False,False,True,lhmyw-xuI8av6ZXgtyxVgvMam-PrHBr69YjTPxLSi4pUOv9H4CM9po6jAnhSsyeAw3wKkxHWqcEhsA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,FUwMfvfm6HKJMqav0l1KGIlcdLa7U_sEXPDd0QxWKgx4,random gap,1156,128,100,True,False,False,True,Ap7iYE8V80G80uKeDh4qdRROBDE8zHkN_MHjjC4rBEnIfXrhE1S3c_31CxTMvXbw5pYtMSOgVMzXqw
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,fKS6D92sWTobfqsWE0YntttiDdFIfRO6xRKq9FuXt_-RrQ,UFRJungle,1152,186,152,False,False,False,False,2PazvjCSttWnpixic-cgYMouPFWicFvGqKEXnTUe0ZNBzTQmfm1KPgeEuBAJbopuUxC2XcrvyKHNNw
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,VQdQ9d_ca61cDHus5tSu2xP5i_RwmvyY30JUNwb2E_w7tokDlQJRYYgkbw,RED Curse,1145,209,178,True,False,False,False,d4E6qiB04XLosfW5pn5uCk3wekoy-hUMAJmrgonG18oV9aM8n2rJVKY7ceuwtMIjC8T6VZi5t7VoLg
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,nz1MS2mMgKsvbzO9daGMYOZXzu5OwmlSfaqYd120N5wn8TY9mCoJkc9dSA,Yukarina,1145,104,60,False,False,False,False,yOZde8bdEHpIwl8bQVs9Gvk8E9fXm4puK_wazkyjA0SDm9yghpeuRJLgjgXw39aqFWOFeZgh9pooOw
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,eYuNOTy06iYZnEOq-TUh_XXyiNKpYGd4zqln1boYGonDsQ,kevin crey,1145,99,77,False,False,False,False,NH9Bl7bFXOp8obQhC2apvZSLWx8ngD6CHPk57p0Z_Bgr3HQbgp5injsNpZgExey4_EZXXZuj42tttg
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,DPohFV8HxBmm9TycG3DY-75fun2iWENjncz8C8I4AeSikg,scamber,1144,198,170,False,False,False,False,0MdDyMMw0pnpTTsEzBC5ZOnazE0PIRWaZMdiYkRx4YekXH7g1oiLchsoYCOiyO8x74JMe210QfK1tg
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,_kZN2GMh8jc0x_TmbAv_qZY-jxdcHGtQAAzXS0cFugyJHg,Apollinhoo,1143,282,251,False,False,True,True,8MTfagPpPIoxVt0OB07fwrAVyP6ESGcm2NbtHpU2_YYtItwg0WuemExDS0I4BDTvicm_EG1dCAs7xw
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,evLapWjYWk7fZjdYg88KQZWmrMSTUvctvX_ZbU8ZZbR06Sg,yezouhua,1142,229,198,True,False,False,False,PVoFawcP1wkIJMOb79ciYeimjsBme6pP03dgUQlAhGEFgMKsWproPf93mWAvS8qMljnC52RoVgX2_Q
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,gwrNDjhA-G2rIeH_oGyQVV9P0sh8hQi3i1BMsA8lCtVl4g,JKG Qu1z,1136,137,116,False,False,False,True,WskOszSFkqQ4xwBUR9T8vG90v6I2QhhqVgKDcMWWH0WnP_bOr9m5bQ2NA_6cL6tJR9jkDsjlrh33Eg
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,7NdaFdpCr8nfZpwwcjEf1OeH9A0Gr3PWjmuE1ttKtJXx9lA,crawl,1135,198,164,False,False,True,False,cb92cYnA_pHzpWYO9NDL7ivwpxVfPkdP_tHXuUjDEHqRzjRxfFOqkZYVXVzU0mtoQaTMFRb_PR4gag
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,IaX9tUQq9wzh37326heyJy85jcTddTHfyIMQQ6mPYLKlMiE,0503x,1133,106,83,False,False,False,False,Va2Ezb1sg4kOogO6tYm-oL-Pl36QAa7s1_398O-1vJMG9uxAhD-hARxs7frC0wKZEY5pB5MvzFPrfg
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,IL4JF3J-XIOHRrOSFtviSGVrbY5QuLbOZacMAlDCgzX1GnY,DuplaNazareno,1128,243,218,True,False,False,False,T9aL2K3cdwwnvEn_JhULaN2rGg2CAaaIGioYL7gzu2DZZz7roFlOsFlT9utHc9wDapoGpqKn1gWGjA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,I5dfUP2B1y8UKeH6k3rTCkd-X2MCCc-HtSCE7ohacwBG3A,Betão 8,1128,166,137,True,False,False,False,Phl6_zEgM4UgY0bh4Gg3kmTUSo-js55-0tg40WGMz80vysC-8MTOxNAcRB4JKinDJjzSUNfefUHm5A
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,34odg1Jz29Xj6bRwOtKTfzYAfBDZp5wWc8GC4FzgwfLyrQ,uZent,1128,137,114,True,False,False,False,AIVPYWr9h4orHYTFX2Px_B89e5V_XNqI6z07Lfn_-yjxIC5v-gtK0aDof04tW-hvz6PTBCxlI5kZjQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,5j0BUIN6FyVF9p6exM0yN8wbI4lJF5V9y0HrJwthFgr_OQk,Mandioguila,1127,166,138,False,False,False,False,PM3fR60HyfJzfWTgmixkJdovysuaTSU2pyi-lf3bqzDz-ASSqiwReM3pXi87vPmlOzlHl0ocw-dfgg
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,57dvcUJsUHt4esFPiL0CNVmqS4lxrARXa8iKRc_To1SUFhIRPdnuLO1afw,micaO 2049,1123,144,112,False,False,True,True,hfToXTXoclbuX5pra6b1irIHTO8NLh3shMWFnkywH5qbkeTLfetg3Tsu9oE6_-dJxn2Y2n15NvThPQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,InfrWwxDV3nO6N6h9CHPbtCkHkBrRjg72dNvL_2ht2s8BK43sQZR5VdL8A,LOS CrjaY 88,1123,139,99,False,False,False,False,iD4etSz8MszeLSKiKbNeIMQ-MXcUHwUUNZpzvHtmVqbZ_eY_urSozkncypVs7e8-4WLus2knJkPwBA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,EL2oG8Ww8skjDo2XkwkDFvUkAN2rbrNwYYpV5tDx7ojy4Rg,Mid Witch,1123,134,103,False,False,True,True,Q75MI2vpNhbRB-hwPOs7jyS77-5Qkefj16yRa8ceLxEQ0QL1Bb_5hMaA2oWy_sxam6zXIKWKgWhNfQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,IA5gEaTMoUn5I-Oam5n2zwzMMI__cCM5d9HpJhTZW-VqrA,RISE nZ,1119,181,144,False,False,False,False,C99915akvU8u-bP-dK4myYF4FCvo2kCN9_Yw4578KZxvVvCRHdh_VqwpD-swNbK8jmuZhB9uupYwzA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,QPziLFVVL1QmYhmrrsP5rZA4pzCzf57e2A-kczCbmQLZs_w,Só o barril,1110,93,66,False,False,False,False,j-BJXiw5JfajAx3DEn3cIHHhNO8RoCfU6H6PmCjEoGat2bJWS7QtW6MlgeBWYcvbvSPTm5PwfWWmsA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,Vz4eOLDDbIlroBT69XhBfwxu_CoMsx6oMKkihOWDG6VX4g,sixsixsix666,1107,122,97,False,False,False,True,wiY2k8G5xdiUAaHeFmbjHj_pGDALC1Ko7MR5rGrUIIuhFR7vAn71iLfdaPNqlbbAzr-zEH7Qx5-68g
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,4xi2ld-60ldKog5gv_QjqUZ1vsB1VSwvuQzB3mDlo94JkYQ,misnomer,1102,98,62,False,False,False,False,xif19MmGhwMSvoVOY60fSE8MJUudMPHBNygQ7wJCIfBgTLMDl3waC5TyCqNZAF8oLhQiFH17E8ctkw
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,2CXoTJxh3ooyecJqOdoCxbHfbrz-0RzyPHe8J2Ki0v3iXw,DISTANCE,1100,203,173,False,False,False,True,8cF2o2k985fRzVaG33zpgASirJgX6CWAZr731mLeJGR_GNnhv_ZvRCweFT0429TgwFsoDfAqly6aXQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,wqjvkLTSGz-SxY079aH1ekxgOPdXEbSPez6weI9JLrSTYB1wgL86KfdGzg,FPXzhaoAP1231245,1100,158,113,True,False,False,False,5IxTmN0r8Cp9OgLCATJkk2JRf8AyYlVPcKF4bJd3vpeaBldbgPYZUh-fiiSbGZuaQpPsTAjVIzbFVA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,wcfRvES49_g19uhDldDyrTHJ_7LKq8rLwOArZxAyN3oVHTXyeTQGCEmHUw,GIGANTE TOP,1098,91,63,False,False,False,True,FfoWrvcM2s1Mq2cflZ4ZRNsQhMKeIY29JHQ4j-9yHUote4qybvjK1pA5NSroe7onlVituq8_WTyOAA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,czwZ1kXnMy03XMCENXj1wtMMP15aD8H20DsO11bXAa0-aFs,emot1on,1093,160,125,False,False,False,False,qlbp9gbtKyWleSILSYaDh9Oo7lIDz76XYObR9fQJ1VIm9P78isvygVvKETx0rRjxrw2GAuVYyzZ00Q
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,t3Ijez8cJyvUvokwDdOkuX5TjPtnzhmuk9AXoES7tmjWrQ,teste do momochi,1090,174,143,True,False,False,False,MT_ga_vVJyD_s_2JIT0Og9wm2nZgc_20L3W2E_UubArh6XA2WedBUPcWDkB5vWfZaOggS3OAUbsVcw
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,iTJXtATvRuIs60VfwSXdEjbf9HFnl83lwu47sTb58vbRug,Piguiça Maior,1085,104,61,False,False,False,False,cc0B1TTvvgI0Y3NMfC53FvnLsnpv70NilaUFixcMa_BvGHHX0A4oR7TPYpr1lgFnyzJQYqzx3KsmTQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,RBva-_Y4qaZLqUF4sEzQifF-nSDTZPbqVvZbv2LJIA6Y-A,PB Lord Semi,1080,310,287,False,False,False,True,254wiIOJZVTU81mhEuGspt2Q683xmvnlkBMMXjIZI249banFTx-hUrFZsQtyrzXoIxIM0zPI4zjeqg
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,U5kM9_IHns6VFbj5FkAHFdfZyosDQtDIhSIgaFLQA4PB,Kami,1079,246,217,False,False,True,True,sOfhBBYQ7IUY8QZ0BRlfOZAIJJyEKoNWArTHjHzUkil-e8pIMOFBqYZ5laskKsBTxygJETAb22QGww
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,ZT4qAuqyf1GNswADzB7Sm18-ZkBs-ZRkQXCFMpGdB-M4ow,Qats,1079,117,91,False,False,False,False,H_8zcrFIDf4sR38TqHpORxlhzgPkMEiBsDrk0y1uZvw8BA39BtN5EKGNd5LNl5wte_xyp10FLLIlgg
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,upq320MkuITIxDUt_B5MtV3kENA0lyGnhk_axBnUdHT97A,Riiquee,1077,114,86,False,False,False,False,tdrF6wHhpUEDFYitgnRtcfdwasbZy70v5cVQ1NZeXHhf199yZdmFht1Z0WusVmwQD5PzGCFWfpA1rQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,8i1gZDY_-vYYBqtMnuGpkzPYQHTDZzwl5SApaCYoZn2nHA,rabelinho,1073,201,173,True,False,False,False,LKErQjx0jj4H-Y7oIOj243dHlI5C7oafdGMTrao5DhiIfNHX4vYHyBcUO8kJpWSGKT0VGr3kBdgaow
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,xaEfdXWjUaKs1q5fZrNUiU6PQYx5RXJg4Rclehs_E2oNhHJhU9Pt-7lZvA,YURI X KURI,1071,136,105,False,False,False,False,MLzM2g4kzHiSOZFDZCJ9JgT0tpIZsIhaywIjHwE0lq4b3XFhYTlktKW_9lEvQrIJKadx4eZ1TRhZzA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,TdRRh2d_LZlAiFzE-otJVurlh4GVhprdj1t4DcmbpEl7QBM,reverse,1070,166,132,False,False,False,False,YH_fX4bxN2syotzLyCSF5JbMNxnba1IB5Qp9vm9BSOFy-t3OmZoiGNq16eslAiSFB8-6lleo29mHqQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,2NurqTO2Zb9YoTDMKynt5rA2X1u0E9jF2SAdh2CRloliZus,Burrito,1070,132,103,False,False,True,False,e1IYJMZZnmsK8XOPQNWVyU1bVkpghAyw6VnrqGLd3yKs-QdrmcrjcWb9Np9K9YVmqGCxDT9jOpMeGQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,yICjXZNnkoWMuxJS82u_8SXdm1sv8fowIumNdgUbbTLnKqQ,Hakari,1069,255,219,False,False,False,False,0PO-1xtZ_NbPPNBShUX76rPtDIXa8DjAaF-HywiQwUYjIA5p6Zir89A0YseNkV5rKJ-lGyM-JStXug
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,RkhLuzAXfVVcfYAocX55odts_mR6etOXitysnLng8hGepw,thru death,1065,219,191,False,False,True,False,SBufhYqCC5RF23mktq4bnjtx39R_XPAbgFNoqnrETA39FcfdSQ5w_g9M3PeqgeTCa6Py5RTvQBXaaA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,4eYArIAqXKGidZMzPUW6wcOTr3vMMsCK-rDfGWZjWMZ0hA,lunardeli,1063,207,181,False,False,False,True,fozyfgkVn_wrynggTBRg21I2f1C0iIDBp3HmvHauWbjO_ixYhyXqDRu8UV39JUqN9RyyF5QBuAbaeg
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,51pItEMy4Z-AoR3mM4fCu1nHmFbTAx_glaKwpZrQahHy,FX Tay,1063,142,115,False,False,True,False,h6RcFNi17cygYs2I-Mt92hbO6asbTM0XCTeAM0hQtaKa1Q4HGCchm3B43J5D0M-I9MhMGY1t4GroYw
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,10FaVD37L6CB3qkouhQqWPrJj9k6tGPHfWtW0IoQu9UP,paiN dyNKas,1062,119,90,False,False,True,True,NzrFn5EeME37xKSmjXeIS1GRPcDSOI3sRVldRiQoemPqsWIPGIAA95S9PFpc8qjMyPfFL3Ntb75eMQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,yPu3Sq1786cUj-eC-FH5C3hleJxFm-Zyd9awpoN8Pr2TjxQ,czy,1060,272,249,False,False,True,False,SiyHBHrIuhpUD6ndA7C18fLCgsbwW2zYSIFDwi0iGChfB-C2VmoeqxugtSu90pTr-tAL-9q5wcSFdw
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,JHML8dtL59VgL4Lwp1mGaOK3wLT28B8KDRNCGrPH2mH0pw,Quìnn,1060,67,37,False,False,False,False,mgjQ7j2mFg3BDEaKH7O7gsaVhAtgmPCaeexUmEHr9JO9YX5B5Sr-jZOs-VSyxLTm7BZOrw8ijpGmng
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,w-0bRt2gHNemAHqvw3MGyII64QAaye8-95dzzevVsVqJeQ,Kick a boo,1059,131,108,False,False,False,False,OMWHnTBVyH_WFwFW2yTHjLs46xTmoPna0H1g5dIuuVEGqjxVHXyQC9d8XNZMP0nD0XHw3G5wAIfEfA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,ape-OuSW5XfyrF70zqUDK1m72rimJ2ic8qDUqEvmkjpAqg3XZ-4gO1VApg,Krenashh,1058,152,126,False,False,False,False,ygfN9dHPZ_M3iyRUXCNeV4v0-PADByRYkDuGMAH_xjg-DJVktiXTjdMYlMcRsBg9e-hj19kD6r2H7Q
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,srBzo6trJzpAPKNq6s7_3yfamIdR7mbgnwhUrv7ochl59Q,q v,1057,231,203,False,False,True,False,PhsL58hCqXdqsgpjEeGo_FETSGNlNACtsyHD5LT23MG1QdS6tBqh9QFLXsem2tRr0gKbha2H4KdEBQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,Ar_fxIc4pKmcWx9aZLLhC7EBDBqwQvC6ll4XgCkLHyC1OlR1eEjZtIUO0A,Little 0NE,1056,60,37,False,False,True,False,MrtegFUvj3vUmmBSrU5xdjwHDmq5RZpZc_Y-dmGLHtxhvu918f1qqmiAl1S0hFVP5GTET3RSj3994w
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,RjTOcpxRhKvhCC7sl_EMoQ9wne-NsQWcc_unX76CGbwX_g,bulecha,1054,160,138,False,False,False,False,G_MqOC2Qb19LLebnqHtP_IeTgFrAMJlCn7dk0oMMa7420Z1oKbd0MyAQN9iBIecggaRL6KepQn6qxQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,V05tMdm4Y7FdYx_KLLnsTcO3WAxdrJjE3hSC3i69H8u5xXieZVDFMpbO0g,GabrielSousaPVP,1054,158,130,False,False,False,False,Y5eSzziDZZouYyBjn8h84EuVcsi01PZMTCQI6Ce_vr1J8uDd-vHN0RRPjUpQfO69dd3-TXgm569sxQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,xmnNL9GN7Lr44ckaHfl-fTyJ93HvjNPPj4ra2Ta19dNsIYI,houndin,1054,110,86,False,False,True,False,Jv-2HwNTuLN-yarJr8IJmmq5T5YYH6VZtVQb8yBl4eH6r18NY0MJ0FPnRFJz32iTZtVJezKa6bLPWA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,Sq5USSGdVT5gLtHlETyIhtG7AnQBCnvrGSKGBQJnYMW_Vg,Brunox1001,1054,92,69,False,False,True,False,4K6qijKix8o_LJxiNsyBuCF2K4k5vsweJ4HC5yeRwlY0VEokwOVs_8FRFPNYfHDYXSO04juU508zhg
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,WJBP2BJZDuOKFBUDOCnQ01tjcYtHyn_yGfIf0zN4Cp0OIw,Pedredu,1052,226,199,False,False,False,False,DcpjT_S045oxRHbfa46rV95EC3wDNOj-wSypa38CG38NVk6oDP3ebXdqscMIYVtXvOAqf_gQoXuCZQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,JEsWnm04mOy8nJj-VrgZmRNP0CbhXo9ec9M3qvG9YdO6zE8,MadDog OfShimano,1052,159,131,False,False,False,False,a4xdrN2qItFo3m4VuQblGLbfn0J0pQl_M9ZBOYRxyJ0xHTxfOy5jDDVcDuvp332uabfSptNvYtm9PQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,jcPP63z4wr7Z_pwOJtf_NO3oedY6BIWDgvZliM2-bNvaTg,Yupps,1052,90,65,False,False,True,False,HxqDuVaQM4hx5zuCEERuvMr8YHzGcQcoxeYa694ppVlar6Ls1mpUfIEOLE3MyLVDDrCpV7CQdzl2Xw
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,Naz-TJwwRYKdguPeInwbRafHQuA1_m7IAI5wv0ZOGuo4YoRpCrdK3Hztag,oiiii,1050,93,70,False,False,True,False,sPPs3EkTl2rBnHMpMnjCvyY4IKoTnv7BGxqOs9B6BgTuE2sCWy3tkvi4XYUCgbWOlNgY8nnseyOG5g
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,q82FHSDR2DzN4-9wAllmTJtMNwJGtXSJGdvZs7GqgrIJ0EuU_hAoZZxd8w,Route123,1049,173,142,True,False,False,False,90N0uI_QKvXAZhmqw0pEOnHadEdbshdInYP0EIndcwlXnIWRZ_LcN62cxyNOFyhq2TZGdzyVKXKifA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,3sKNID-cItphC1haEz0PqL4rE2zbUgcEaTplP3-rvx__kQ,Megass,1048,280,255,False,False,True,True,JTCaKFyiIyhqBlMGQgHlLkZUp65UloBB0fhQC5SUuft4LaQe1ppyjX5UVyT-0hD4zmhXZhzr4YD3XQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,Ja-76bC8GZr-VwTw1mCiimjOZ5ZhNfEahDl_5jC6pA3sNC0,Sae Itoshi 9,1048,201,174,False,False,False,False,TyankVvS1wHsQRUJRrSHXwe4Fw2AWPba6U49drlA3JMwxV3RnHdlwaixJQ-nHzCKeQzdID1c6L2RcQ
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,tG5lyEp_YZhRW4GMr90U1TjnG-rrH6rHmYJCPB3_-LuXC-k,BT1 Levi,1048,139,111,True,False,False,False,EUmy0pqBi7cYf6bq-hVehwtFecApNnicS7b0Hx3KE_LgWa_3Jet90Frws3SD1jmi2rKJIq8om9iM_Q
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,CO2GPiMtPEPNeq0ztcoAmrJK9OZUTeNPmzYGomGnRRw9zQ,Scooby Doo Low,1045,116,77,False,False,False,False,KviDeHC5HCgyL0fotuPLrOiF8KjaoZQHZExMHQJc6NHikoYjmopPJMU3GlksT5Jbz0p3NvRwsELADA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,gL5DzQNebEg_E1y0v5vdIxulRA-aBwdhANL_jQWqrOLVzvc,Joseph Monovoli,1042,525,489,False,False,True,False,ij6kR8dUDOK52exaPcwdOZf0YYtBYfgyzZSZTtyCZhMxvMVl_0nClsbqrUbPt8B61JkpXCiJ8AD3kA
61279367-76f2-34fe-aa72-386a19a90053,RANKED_SOLO_5x5,CHALLENGER,I,9KaIXSSygQrVO2GvIqDfjy0UfVf-dd5vcpCqyC24dggbdS2VV8-aZyuPkg,RNG Ming 9,1042,124,115,False,False,False,False,wEJbZm8hVwAYETyFaXz7KNHeEAHno0O5ZRWqQuVBzQlzRCYtT5RvjvkKBt35Obmq1LXHJ-ZwQ7k-GQ
